student_id,full_name,email,phone,age,grade,city,school,enrolled_course,join_date,last_active,xp_points,lessons_completed,streak_days,quizzes_attempted,quiz_avg_score,badge,island_level,subscription_plan,referral_code,score_html_css,score_javascript,score_react,score_nodejs,score_express,score_mongodb,weakest_topic,strongest_topic,w01_active_days,w02_active_days,w03_active_days,w04_active_days,w05_active_days,w06_active_days,w07_active_days,w08_active_days,w09_active_days,w10_active_days,w11_active_days,w12_active_days,w13_active_days,w14_active_days,w15_active_days,w16_active_days,w17_active_days,w18_active_days,xp_w01,xp_w02,xp_w03,xp_w04,xp_w05,xp_w06,xp_w07,xp_w08,xp_w09,xp_w10,xp_w11,xp_w12,xp_w13,xp_w14,xp_w15,xp_w16,xp_w17,xp_w18,avg_daily_study_minutes,peak_study_hour,total_study_hours,longest_streak_ever,avg_quiz_attempts_per_lesson,days_enrolled,badge_rank,topic_avg,final_performance,risk_level,total_active_days,recent_active_days,activity_consistency,xp_growth,recent_xp_growth,engagement_score,learning_velocity,consistency_score,predicted_next_xp,ai_recommended_focus,ai_improvement_tip
LK0209,Ananya Pandey,ananya.pandey27@gmail.com,9167846126,11,8th,Pune,DAV Public School,MERN Stack Basics - Batch 7,2024-08-20,2025-02-20,3113,51,82,50,47.5,Champion,10,Basic,LKAN3225,55.1,36.1,36.5,39.3,47.1,46.0,Javascript,Html Css,1.0,3.0,0.0,0.0,3.0,3.0,7.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,7.0,5.0,5.0,7.0,73.0,148.0,238.0,337.0,460.0,614.0,775.0,942.0,1110.0,1288.0,1481.0,1678.0,1890.0,2109.0,2342.0,2587.0,2833.0,3113.0,10.4,19.0,12.7,94.0,0.98,184,5,43.35,45.84,High Risk,73.0,24.0,4.056,3040.0,1004.0,66.52,42.64,73.53,4141.0,JavaScript,Revise quiz topics daily. | Focus on JavaScript to boost topic scores.
LK0210,Priya Pandey,priya.pandey67@gmail.com,9644533953,14,7th,Mumbai,Springdales School,MERN Stack Basics - Batch 8,2025-05-06,2025-03-19,1640,30,4,42,73.7,Beginner,8,Basic,LKPR4794,63.8,56.9,69.2,78.4,86.2,78.3,Javascript,Express,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,40.0,82.0,127.0,190.0,254.0,318.0,390.0,470.0,552.0,647.0,749.0,854.0,969.0,1089.0,1212.0,1346.0,1487.0,1640.0,180.0,15.0,39.0,5.0,1.4,1,0,72.13,73.07,Medium Risk,13.0,5.0,0.722,1600.0,551.0,40.06,126.15,35.53,2210.67,JavaScript,Try to study at least 15 min every day to build a streak. | Increase weekly activity — aim for 5 active days per week.
LK0211,Diya Patel,diya.patel19@gmail.com,9529890436,11,6th,Bhopal,Kendriya Vidyalaya,MERN Stack Basics - Batch 7,2025-03-26,2025-01-26,3755,48,17,11,98.8,Beginner,8,Free,LKDI9277,99.0,99.0,99.0,99.0,99.0,99.0,Html Css,Html Css,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,6.0,92.0,184.0,293.0,422.0,555.0,716.0,885.0,1077.0,1273.0,1471.0,1681.0,1919.0,2198.0,2476.0,2755.0,3066.0,3403.0,3755.0,180.0,9.0,81.0,22.0,0.23,1,0,99.0,98.88,Low Risk,27.0,16.0,1.5,3663.0,1279.0,49.25,139.07,40.94,5088.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0212,Vihaan Saxena,vihaan.saxena14@gmail.com,9966568490,11,7th,Chandigarh,St. Xavier's School,MERN Stack Basics - Batch 7,2025-05-16,2025-04-23,2712,54,82,19,49.2,Coder,6,Basic,LKVI2510,60.6,58.4,50.5,72.5,43.0,73.3,Express,Mongodb,2.0,3.0,2.0,1.0,2.0,1.0,6.0,6.0,7.0,5.0,4.0,5.0,4.0,7.0,4.0,6.0,5.0,4.0,66.0,132.0,212.0,299.0,388.0,481.0,595.0,711.0,839.0,982.0,1141.0,1321.0,1526.0,1732.0,1944.0,2173.0,2437.0,2712.0,180.0,9.0,222.0,90.0,0.35,1,2,59.72,53.41,High Risk,74.0,19.0,4.111,2646.0,980.0,70.84,36.65,77.11,3736.0,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
LK0213,Kunal Malhotra,kunal.malhotra82@gmail.com,9810687534,14,7th,Jaipur,The Shri Ram School,MERN Stack Basics - Batch 6,2024-03-07,2025-01-16,2783,48,91,46,34.5,Coder,9,Basic,LKKU9050,29.7,50.0,15.1,24.6,5.0,31.1,Express,Javascript,2.0,0.0,0.0,2.0,0.0,7.0,4.0,7.0,6.0,4.0,4.0,4.0,7.0,5.0,4.0,5.0,7.0,7.0,52.0,129.0,210.0,303.0,456.0,612.0,769.0,928.0,1087.0,1251.0,1427.0,1604.0,1790.0,1978.0,2171.0,2367.0,2565.0,2783.0,5.0,14.0,6.2,94.0,0.96,315,2,25.92,31.07,High Risk,75.0,23.0,4.167,2731.0,805.0,63.46,37.11,70.81,3599.0,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
LK0214,Pallavi Malhotra,pallavi.malhotra11@gmail.com,9628472860,13,7th,Jaipur,Springdales School,MERN Stack Basics - Batch 8,2025-01-13,2025-01-05,1151,38,19,29,78.7,Beginner,2,Free,LKPA4487,71.3,43.9,91.2,50.1,67.1,97.2,Javascript,Mongodb,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0,30.0,61.0,92.0,124.0,156.0,192.0,238.0,299.0,366.0,433.0,506.0,585.0,665.0,756.0,849.0,943.0,1039.0,1151.0,180.0,12.0,66.0,21.0,0.76,1,0,70.13,75.27,Low Risk,22.0,16.0,1.222,1121.0,395.0,42.03,52.32,23.4,1553.67,JavaScript,Great work! Keep maintaining your current study habits.
LK0215,Nisha Bajaj,nisha.bajaj71@gmail.com,9757193510,11,8th,Pune,St. Xavier's School,MERN Stack Basics - Batch 6,2024-08-26,2025-05-04,4139,45,2,1,38.1,Explorer,1,Basic,LKNI4815,35.3,40.2,36.1,35.7,26.3,10.7,Mongodb,Javascript,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,103.0,212.0,341.0,471.0,604.0,749.0,904.0,1074.0,1319.0,1568.0,1824.0,2083.0,2354.0,2679.0,3012.0,3374.0,3748.0,4139.0,5.9,9.0,1.2,2.0,0.02,251,1,30.72,35.15,High Risk,12.0,4.0,0.667,4036.0,1460.0,22.05,344.92,56.7,5641.67,MongoDB,Revise quiz topics daily. | Try to study at least 15 min every day to build a streak. | Increase weekly activity — aim for 5 active days per week. | Focus on MongoDB to boost topic scores.
LK0216,Darsh Joshi,darsh.joshi50@gmail.com,9551964720,11,8th,Pune,The Shri Ram School,MERN Stack Basics - Batch 6,2025-04-17,2025-05-04,3079,64,25,48,91.5,Beginner,9,Free,LKDA3500,80.3,96.4,94.5,99.0,97.3,69.2,Mongodb,Nodejs,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,6.0,3.0,67.0,134.0,235.0,339.0,470.0,616.0,766.0,922.0,1079.0,1262.0,1456.0,1661.0,1875.0,2094.0,2326.0,2559.0,2807.0,3079.0,120.3,21.0,52.1,33.0,0.75,17,0,89.45,90.68,Low Risk,26.0,19.0,1.444,3012.0,985.0,59.36,118.42,34.5,4083.0,MongoDB,Great work! Keep maintaining your current study habits.
LK0217,Sai Rao,sai.rao89@gmail.com,9979801334,12,8th,Noida,St. Xavier's School,MERN Stack Basics - Batch 7,2025-01-20,2025-02-11,3870,38,18,37,42.3,Beginner,8,Free,LKSA6728,33.9,14.5,70.2,10.9,36.0,32.7,Nodejs,React,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,3.0,69.0,162.0,271.0,399.0,542.0,730.0,932.0,1136.0,1362.0,1606.0,1868.0,2138.0,2409.0,2681.0,2954.0,3248.0,3553.0,3870.0,55.9,8.0,17.7,22.0,0.97,22,0,33.03,38.59,High Risk,19.0,14.0,1.056,3801.0,1189.0,47.27,203.68,17.24,5091.33,Node.js,Revise quiz topics daily. | Focus on Node.js to boost topic scores.
LK0218,Atharv Shukla,atharv.shukla76@gmail.com,9147899618,14,7th,Kolkata,Ryan International School,MERN Stack Basics - Batch 8,2024-07-26,2025-03-17,2796,61,42,4,72.1,Beginner,6,Free,LKAT6046,79.5,95.3,71.5,57.1,47.5,47.9,Express,Javascript,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,6.0,5.0,5.0,6.0,63.0,133.0,212.0,300.0,389.0,484.0,609.0,738.0,868.0,1005.0,1145.0,1293.0,1511.0,1740.0,1985.0,2232.0,2501.0,2796.0,5.0,16.0,3.5,55.0,0.07,234,0,66.47,69.85,Medium Risk,42.0,22.0,2.333,2733.0,1056.0,28.52,66.57,52.08,3877.33,Express,Great work! Keep maintaining your current study habits.
LK0219,Dhruv Choudhary,dhruv.choudhary94@gmail.com,9360231190,11,8th,Hyderabad,Ryan International School,MERN Stack Basics - Batch 7,2025-03-11,2025-06-08,2239,69,37,23,67.1,Champion,6,Basic,LKDH9996,81.7,60.1,76.6,50.4,76.3,68.5,Nodejs,Html Css,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,6.0,5.0,5.0,48.0,109.0,174.0,256.0,341.0,433.0,529.0,645.0,767.0,909.0,1052.0,1196.0,1341.0,1506.0,1671.0,1856.0,2047.0,2239.0,32.6,12.0,21.2,45.0,0.33,89,5,68.93,67.83,Medium Risk,39.0,22.0,2.167,2191.0,733.0,38.27,57.41,46.02,2996.33,Node.js,Great work! Keep maintaining your current study habits.
LK0220,Mohit Desai,mohit.desai31@gmail.com,9192311624,12,6th,Mumbai,Springdales School,MERN Stack Basics - Batch 8,2024-08-01,2025-04-19,4684,17,23,5,55.6,Innovator,4,Basic,LKMO6433,52.4,68.1,57.6,58.1,83.5,56.2,Html Css,Express,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,6.0,5.0,4.0,101.0,203.0,306.0,427.0,573.0,722.0,879.0,1073.0,1308.0,1574.0,1858.0,2202.0,2567.0,2952.0,3357.0,3785.0,4234.0,4684.0,5.0,7.0,2.2,27.0,0.29,261,4,62.65,58.42,Medium Risk,27.0,20.0,1.5,4583.0,1732.0,32.86,173.48,34.97,6453.33,HTML & CSS,Revise quiz topics daily.
LK0221,Nisha Dubey,nisha.dubey27@gmail.com,9290864571,11,6th,Chennai,Bal Bharati Public School,MERN Stack Basics - Batch 7,2024-07-25,2025-04-27,4661,53,99,37,53.2,Coder,10,Free,LKNI4415,91.7,42.4,54.8,52.1,43.2,39.2,Mongodb,Html Css,5.0,5.0,3.0,7.0,7.0,7.0,7.0,5.0,4.0,7.0,4.0,7.0,7.0,5.0,6.0,6.0,4.0,7.0,108.0,221.0,368.0,527.0,714.0,915.0,1136.0,1375.0,1640.0,1912.0,2191.0,2510.0,2855.0,3206.0,3564.0,3922.0,4286.0,4661.0,21.2,21.0,36.4,99.0,0.7,276,2,53.9,53.48,High Risk,103.0,23.0,5.722,4553.0,1455.0,75.91,45.25,88.42,6123.67,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0222,Ishaan Tiwari,ishaan.tiwari73@gmail.com,9829746457,14,6th,Chandigarh,DAV Public School,MERN Stack Basics - Batch 6,2024-07-28,2025-02-04,602,27,51,8,78.8,Beginner,3,Free,LKIS6434,66.4,87.3,82.3,99.0,86.9,76.1,Html Css,Nodejs,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,5.0,7.0,5.0,4.0,6.0,7.0,5.0,3.0,12.0,27.0,43.0,60.0,80.0,102.0,127.0,155.0,186.0,220.0,261.0,302.0,346.0,391.0,442.0,494.0,546.0,602.0,5.0,22.0,4.4,61.0,0.3,191,0,83.0,80.48,Low Risk,53.0,21.0,2.944,590.0,211.0,22.28,11.36,59.79,815.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0223,Kavya Mishra,kavya.mishra35@gmail.com,9294897094,11,7th,Mumbai,Amity International School,MERN Stack Basics - Batch 6,2024-04-19,2025-05-10,3220,62,103,49,92.7,Champion,9,Free,LKKA8263,84.0,63.8,93.0,75.8,99.0,99.0,Javascript,Express,0.0,0.0,0.0,5.0,6.0,5.0,6.0,7.0,4.0,6.0,6.0,6.0,7.0,4.0,7.0,4.0,4.0,4.0,59.0,132.0,217.0,307.0,427.0,591.0,760.0,943.0,1131.0,1324.0,1534.0,1752.0,1971.0,2194.0,2438.0,2686.0,2948.0,3220.0,16.1,21.0,21.7,123.0,0.79,386,5,85.77,89.93,Low Risk,81.0,19.0,4.5,3161.0,1026.0,71.02,39.75,74.81,4262.67,JavaScript,Great work! Keep maintaining your current study habits.
LK0224,Vedant Choudhary,vedant.choudhary91@gmail.com,9581395588,14,7th,Lucknow,Springdales School,MERN Stack Basics - Batch 6,2024-08-27,2025-01-18,56,32,105,7,36.6,Innovator,9,Free,LKVE7790,33.4,46.5,32.1,50.9,74.8,33.8,React,Express,0.0,5.0,1.0,6.0,6.0,7.0,6.0,5.0,4.0,7.0,4.0,7.0,6.0,4.0,5.0,7.0,5.0,7.0,1.0,3.0,5.0,7.0,9.0,12.0,14.0,17.0,21.0,24.0,28.0,31.0,35.0,38.0,42.0,46.0,51.0,56.0,5.0,22.0,7.7,138.0,0.22,144,4,45.25,40.06,High Risk,92.0,24.0,5.111,55.0,18.0,30.71,0.61,81.02,74.67,React,Revise quiz topics daily. | Focus on React to boost topic scores.
LK0225,Navya Tiwari,navya.tiwari89@gmail.com,9410787730,12,8th,Bhopal,DAV Public School,MERN Stack Basics - Batch 6,2025-04-07,2025-05-13,2757,12,1,16,53.4,Builder,8,Free,LKNA7171,63.9,50.1,29.1,32.6,34.9,39.0,React,Html Css,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,122.0,202.0,283.0,376.0,476.0,578.0,680.0,824.0,969.0,1130.0,1293.0,1522.0,1754.0,1995.0,2238.0,2496.0,2757.0,8.1,22.0,1.4,1.0,1.33,36,3,41.6,48.68,High Risk,10.0,2.0,0.556,2696.0,1003.0,22.41,275.7,55.28,3773.0,React,Revise quiz topics daily. | Try to study at least 15 min every day to build a streak. | Increase weekly activity — aim for 5 active days per week. | Focus on React to boost topic scores.
LK0226,Pooja Joshi,pooja.joshi38@gmail.com,9358442244,12,8th,Hyderabad,Delhi Public School,MERN Stack Basics - Batch 7,2024-12-21,2025-05-01,664,53,117,49,77.4,Explorer,10,Free,LKPO2035,61.2,91.4,60.7,62.8,26.7,69.9,Express,Javascript,2.0,4.0,4.0,6.0,7.0,5.0,7.0,7.0,4.0,6.0,4.0,7.0,7.0,7.0,5.0,4.0,6.0,5.0,13.0,27.0,45.0,65.0,88.0,117.0,155.0,193.0,235.0,277.0,320.0,363.0,410.0,457.0,505.0,554.0,609.0,664.0,18.0,20.0,29.1,146.0,0.92,131,1,62.12,71.29,Medium Risk,97.0,20.0,5.389,651.0,207.0,60.09,6.85,86.47,876.0,Express,Great work! Keep maintaining your current study habits.
LK0227,Rajan Bhatia,rajan.bhatia19@gmail.com,9224812245,13,8th,Kolkata,Bal Bharati Public School,MERN Stack Basics - Batch 8,2025-01-22,2025-01-15,3771,18,97,9,68.7,Champion,1,Pro,LKRA3448,68.0,63.2,55.3,74.1,65.8,65.6,React,Nodejs,1.0,2.0,5.0,3.0,7.0,4.0,6.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,3.0,77.0,172.0,288.0,417.0,561.0,724.0,889.0,1065.0,1275.0,1513.0,1754.0,1998.0,2250.0,2515.0,2802.0,3097.0,3433.0,3771.0,180.0,11.0,255.0,120.0,0.5,1,5,65.33,67.35,Medium Risk,85.0,17.0,4.722,3694.0,1256.0,73.36,44.36,81.73,5063.0,React,Great work! Keep maintaining your current study habits.
LK0228,Arnav Gupta,arnav.gupta27@gmail.com,9538794550,13,6th,Mumbai,Ryan International School,MERN Stack Basics - Batch 6,2025-05-07,2025-05-25,3996,73,62,40,59.6,Explorer,2,Basic,LKAR9734,69.6,49.6,70.0,58.9,38.3,41.3,Express,React,3.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,6.0,7.0,7.0,6.0,5.0,4.0,7.0,4.0,78.0,197.0,323.0,458.0,594.0,739.0,909.0,1093.0,1317.0,1549.0,1787.0,2042.0,2328.0,2642.0,2961.0,3285.0,3639.0,3996.0,145.9,12.0,145.9,65.0,0.55,18,1,54.62,57.61,Medium Risk,60.0,20.0,3.333,3918.0,1354.0,82.2,66.6,61.92,5376.0,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
LK0229,Vivaan Pandey,vivaan.pandey25@gmail.com,9818458614,13,8th,Ahmedabad,Ryan International School,MERN Stack Basics - Batch 8,2024-01-18,2025-02-05,3227,25,107,16,92.1,Explorer,7,Basic,LKVI5953,84.3,87.7,99.0,93.2,99.0,77.0,Mongodb,React,0.0,1.0,7.0,7.0,7.0,4.0,7.0,4.0,6.0,7.0,4.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,71.0,146.0,239.0,353.0,468.0,591.0,730.0,870.0,1023.0,1186.0,1364.0,1572.0,1802.0,2035.0,2315.0,2608.0,2916.0,3227.0,5.0,12.0,8.0,111.0,0.64,384,1,90.03,91.27,Low Risk,96.0,22.0,5.333,3156.0,1192.0,51.13,33.61,80.74,4443.0,MongoDB,Great work! Keep maintaining your current study habits.
LK0230,Simran Singh,simran.singh40@gmail.com,9320494031,14,7th,Kolkata,Ryan International School,MERN Stack Basics - Batch 6,2024-08-25,2025-05-23,2148,73,119,18,97.1,Beginner,7,Free,LKSI9542,96.0,75.4,90.2,99.0,99.0,99.0,Javascript,Nodejs,1.0,7.0,6.0,5.0,5.0,7.0,6.0,4.0,7.0,4.0,5.0,7.0,7.0,5.0,6.0,7.0,5.0,7.0,45.0,101.0,169.0,239.0,323.0,416.0,536.0,659.0,786.0,913.0,1041.0,1175.0,1320.0,1473.0,1639.0,1806.0,1975.0,2148.0,5.0,19.0,8.4,127.0,0.25,271,0,93.1,95.5,Low Risk,101.0,25.0,5.611,2103.0,675.0,46.84,21.27,86.34,2826.67,JavaScript,Great work! Keep maintaining your current study habits.
LK0231,Vihaan Kumar,vihaan.kumar81@gmail.com,9239003456,11,8th,Noida,Delhi Public School,MERN Stack Basics - Batch 6,2024-01-03,2025-06-23,4479,39,18,2,78.9,Builder,1,Basic,LKVI8522,85.1,68.8,99.0,78.2,71.3,99.0,Javascript,React,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,7.0,82.0,206.0,342.0,503.0,680.0,859.0,1080.0,1316.0,1568.0,1867.0,2169.0,2472.0,2786.0,3107.0,3432.0,3770.0,4117.0,4479.0,10.8,13.0,5.2,24.0,0.05,537,3,83.57,80.77,Low Risk,29.0,18.0,1.611,4397.0,1372.0,29.7,154.45,40.45,5875.0,JavaScript,Great work! Keep maintaining your current study habits.
LK0232,Diya Reddy,diya.reddy67@gmail.com,9700322351,11,8th,Indore,Delhi Public School,MERN Stack Basics - Batch 7,2024-10-06,2025-02-21,29,50,35,7,90.2,Champion,10,Basic,LKDI9632,71.5,77.6,86.4,80.8,79.5,99.0,Html Css,Mongodb,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,7.0,5.0,6.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,6.0,8.0,10.0,12.0,14.0,15.0,18.0,20.0,22.0,24.0,26.0,29.0,6.9,10.0,4.7,35.0,0.14,138,5,82.47,87.11,Low Risk,41.0,23.0,2.278,28.0,9.0,14.54,0.71,51.57,38.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0233,Kabir Gupta,kabir.gupta96@gmail.com,9363518785,12,7th,Noida,St. Xavier's School,MERN Stack Basics - Batch 7,2024-01-17,2025-05-31,1176,16,91,40,70.1,Innovator,5,Free,LKKA4300,63.7,79.0,86.2,69.7,81.3,84.8,Html Css,React,0.0,5.0,0.0,3.0,4.0,5.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,5.0,4.0,7.0,5.0,7.0,25.0,51.0,79.0,112.0,150.0,191.0,239.0,289.0,351.0,419.0,491.0,566.0,659.0,756.0,855.0,960.0,1068.0,1176.0,5.0,15.0,7.1,93.0,2.5,500,4,77.45,73.04,Medium Risk,85.0,23.0,4.722,1151.0,420.0,52.65,13.84,78.59,1604.0,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0234,Parth Rastogi,parth.rastogi69@gmail.com,9826116510,11,6th,Jaipur,Ryan International School,MERN Stack Basics - Batch 8,2025-04-04,2025-05-28,2016,24,70,19,47.0,Coder,9,Basic,LKPA3867,55.5,43.5,94.7,19.9,30.3,65.3,Nodejs,React,0.0,4.0,3.0,0.0,0.0,2.0,4.0,2.0,5.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,7.0,5.0,40.0,84.0,134.0,191.0,264.0,370.0,476.0,588.0,703.0,821.0,954.0,1092.0,1237.0,1385.0,1534.0,1684.0,1842.0,2016.0,10.6,14.0,12.5,72.0,0.79,54,2,51.53,48.81,High Risk,71.0,24.0,3.944,1976.0,631.0,42.15,28.39,71.51,2658.67,Node.js,Revise quiz topics daily. | Focus on Node.js to boost topic scores.
LK0235,Kritika Malhotra,kritika.malhotra44@gmail.com,9326258500,12,7th,Hyderabad,St. Xavier's School,MERN Stack Basics - Batch 7,2025-01-07,2025-03-03,1299,76,94,47,30.6,Coder,6,Free,LKKR3928,41.1,31.1,18.4,34.2,42.7,22.4,React,Express,4.0,2.0,4.0,1.0,5.0,6.0,5.0,5.0,4.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,27.0,54.0,86.0,132.0,183.0,238.0,294.0,363.0,438.0,518.0,603.0,690.0,778.0,868.0,961.0,1066.0,1178.0,1299.0,46.5,22.0,71.3,125.0,0.62,55,2,31.65,31.02,High Risk,92.0,24.0,5.111,1272.0,431.0,72.82,14.12,83.73,1749.67,React,Revise quiz topics daily. | Focus on React to boost topic scores.
LK0236,Reyansh Dubey,reyansh.dubey92@gmail.com,9238606972,14,7th,Indore,DAV Public School,MERN Stack Basics - Batch 7,2024-05-25,2025-06-12,1636,57,15,24,53.8,Beginner,2,Free,LKRE7465,46.4,57.5,61.7,67.8,70.4,31.1,Mongodb,Express,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,6.0,44.0,97.0,152.0,210.0,270.0,334.0,409.0,491.0,591.0,693.0,799.0,906.0,1014.0,1128.0,1243.0,1372.0,1503.0,1636.0,5.0,8.0,2.1,17.0,0.42,383,0,55.82,54.61,High Risk,25.0,17.0,1.389,1592.0,508.0,24.87,65.44,34.12,2160.0,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0237,Dhruv Saxena,dhruv.saxena75@gmail.com,9223045492,12,7th,Gurugram,Springdales School,MERN Stack Basics - Batch 6,2025-02-27,2025-04-03,1326,62,19,3,91.4,Innovator,3,Pro,LKDH7956,99.0,93.0,81.2,92.8,99.0,83.8,React,Html Css,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,24.0,54.0,96.0,144.0,198.0,258.0,318.0,379.0,440.0,512.0,585.0,672.0,761.0,868.0,977.0,1092.0,1208.0,1326.0,57.9,9.0,23.2,19.0,0.05,35,4,91.47,91.43,Low Risk,24.0,13.0,1.333,1302.0,458.0,19.21,55.25,51.59,1791.33,React,Great work! Keep maintaining your current study habits.
LK0238,Aryan Srivastava,aryan.srivastava91@gmail.com,9734827461,14,8th,Pune,Delhi Public School,MERN Stack Basics - Batch 6,2024-04-04,2025-01-24,3660,62,48,28,32.8,Coder,9,Free,LKAR2780,28.0,36.7,28.2,32.2,9.2,17.8,Express,Javascript,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,72.0,148.0,229.0,312.0,428.0,563.0,722.0,895.0,1073.0,1274.0,1496.0,1736.0,2008.0,2290.0,2623.0,2966.0,3311.0,3660.0,16.2,12.0,11.1,54.0,0.45,295,2,25.35,29.82,High Risk,41.0,17.0,2.278,3588.0,1370.0,48.41,89.27,58.09,5042.67,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
LK0239,Arjun Saxena,arjun.saxena40@gmail.com,9731027333,12,6th,Mumbai,Bal Bharati Public School,MERN Stack Basics - Batch 7,2025-05-17,2025-06-02,4540,39,63,44,68.4,Explorer,3,Pro,LKAR9430,52.0,80.7,79.7,79.2,86.1,64.8,Html Css,Express,3.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,7.0,4.0,6.0,4.0,7.0,6.0,5.0,4.0,7.0,94.0,195.0,304.0,426.0,551.0,703.0,902.0,1118.0,1338.0,1577.0,1886.0,2204.0,2551.0,2908.0,3301.0,3705.0,4111.0,4540.0,70.4,12.0,77.4,70.0,1.13,16,1,73.75,70.54,Medium Risk,66.0,22.0,3.667,4446.0,1632.0,81.55,68.79,69.51,6192.0,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0240,Yash Choudhary,yash.choudhary28@gmail.com,9679583388,14,6th,Delhi,The Shri Ram School,MERN Stack Basics - Batch 8,2024-05-18,2025-03-19,2127,39,78,9,89.6,Champion,1,Free,LKYA8265,92.9,99.0,99.0,99.0,99.0,95.8,Html Css,Javascript,4.0,1.0,0.0,4.0,4.0,4.0,6.0,4.0,5.0,7.0,6.0,4.0,7.0,4.0,7.0,6.0,7.0,6.0,41.0,85.0,138.0,193.0,262.0,334.0,437.0,548.0,676.0,810.0,955.0,1102.0,1258.0,1419.0,1585.0,1755.0,1939.0,2127.0,16.2,21.0,23.2,81.0,0.23,305,5,97.45,92.74,Low Risk,86.0,26.0,4.778,2086.0,708.0,42.6,24.73,79.79,2849.67,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0241,Sai Patel,sai.patel66@gmail.com,9356567812,14,6th,Hyderabad,DAV Public School,MERN Stack Basics - Batch 8,2024-01-24,2025-02-19,2654,53,50,22,48.3,Coder,3,Free,LKSA7249,52.2,67.3,63.0,36.4,22.8,61.7,Express,Javascript,2.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,6.0,4.0,7.0,7.0,4.0,7.0,4.0,4.0,70.0,150.0,245.0,348.0,458.0,578.0,706.0,839.0,977.0,1115.0,1268.0,1439.0,1616.0,1809.0,2008.0,2210.0,2413.0,2654.0,8.8,16.0,9.1,58.0,0.42,392,2,50.57,49.21,High Risk,62.0,19.0,3.444,2584.0,845.0,40.43,42.81,69.31,3515.33,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
